,game,release_date,price,owners,developer,publisher,average_playtime,median_playtime,metascore,Rank,Genre,ESRB_Rating,Platform,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,url,img_url
6032,Sine Mora EX,8-Aug-17,9.99,"100,000-200,000","Digital Reality, Grasshopper Manufacture, Gyroscope Games",HandyGames,0.0,0.0,,16268,Action,M,XOne,,,,0.04,0.03,,,0.0,2017.0,http://www.vgchartz.com/game/178956/sine-mora-ex/?region=All,/games/boxart/full_2176069AmericaFrontccc.jpg
6033,Sine Mora EX,8-Aug-17,9.99,"100,000-200,000","Digital Reality, Grasshopper Manufacture, Gyroscope Games",HandyGames,0.0,0.0,,54923,Shooter,,PC,,,,,,,,,,http://www.vgchartz.com/game/224491/sine-mora-ex/?region=All,/games/boxart/default.jpg
6034,Ultimate General: Civil War,14-Jul-17,29.99,"100,000-200,000",Game-Labs,Game-Labs,0.0,0.0,,10621,Strategy,,PC,,,0.14,,,,,,2007.0,http://www.vgchartz.com/game/224523/ultimate-general-civil-war/?region=All,/games/boxart/full_6985238AmericaFrontccc.jpg
6035,Citadel: Forged with Fire,26-Jul-17,24.99,"100,000-200,000","Blue Isle Studios, Virtual Basement LLC",Blue Isle Studios,0.0,0.0,,10296,Role-Playing,,PC,,,0.15,,,,,,2005.0,http://www.vgchartz.com/game/224059/citadel-forged-with-fire/?region=All,/games/boxart/full_7971489AmericaFrontccc.jpg
6036,Slash It 2,24-Jan-17,4.99,"100,000-200,000",Just1337 Studio,Just1337 Publisher,0.0,0.0,,54954,Puzzle,,PC,,,,,,,,,2017.0,http://www.vgchartz.com/game/224329/slash-it-2/?region=All,/games/boxart/full_7343454AmericaFrontccc.jpg
6037,Running Sausage,19-Mar-17,0.99,"100,000-200,000",,,0.0,0.0,,10263,Platform,,PC,,,0.15,,,,,,2012.0,http://www.vgchartz.com/game/224021/running-sausage/?region=All,/games/boxart/full_9814999AmericaFrontccc.jpg
6038,Cucumber Blues,12-Apr-17,0.99,"100,000-200,000",,,0.0,0.0,,53331,Action-Adventure,,PC,,,,,,,,,2019.0,http://www.vgchartz.com/game/224440/cucumber-blues/?region=All,/games/boxart/default.jpg
6039,Only One Hope,22-Jan-17,0.99,"100,000-200,000",,Neo Kuriyo,0.0,0.0,,9960,Action-Adventure,,PC,,,0.16,,,,,,2003.0,http://www.vgchartz.com/game/223892/only-one-hope/?region=All,/games/boxart/full_336391AmericaFrontccc.jpg
6040,Worlds Adrift,24-May-17,,"100,000-200,000",Bossa Studios,Bossa Studios,0.0,0.0,,55706,MMO,,PC,,8.6,,,,,,,2017.0,http://www.vgchartz.com/game/222030/worlds-adrift/?region=All,/games/boxart/full_9745897AmericaFrontccc.jpg
6041,Rento Fortune - Online Dice Board Game,14-Jul-17,4.99,"100,000-200,000",LAN - GAMES LTD,LAN - GAMES LTD,3.0,1.0,,12425,Misc,,PC,,,0.1,,,,,,2017.0,http://www.vgchartz.com/game/224034/rento-fortune-online-dice-board-game/?region=All,/games/boxart/full_8237607AmericaFrontccc.jpg
6042,The Jackbox Party Pack 4,18-Oct-17,24.99,"100,000-200,000","Jackbox Games, Inc.","Jackbox Games, Inc.",53.0,34.0,,55300,Party,,NS,,,,,,,,,2017.0,http://www.vgchartz.com/game/221600/the-jackbox-party-pack-4/?region=All,/games/boxart/full_4755535AmericaFrontccc.png
6043,The Jackbox Party Pack 4,18-Oct-17,24.99,"100,000-200,000","Jackbox Games, Inc.","Jackbox Games, Inc.",53.0,34.0,,55301,Party,,PC,,,,,,,,,,http://www.vgchartz.com/game/224404/the-jackbox-party-pack-4/?region=All,/games/boxart/default.jpg
6044,Uncompromising Trash,11-Feb-17,0.99,"100,000-200,000","oblomysh, EHTechnology","oblomysh, EHTechnology",31.0,10.0,,9338,Action,,PC,,,0.18,,,,,,2014.0,http://www.vgchartz.com/game/223774/uncompromising-trash/?region=All,/games/boxart/full_56684AmericaFrontccc.jpg
6045,Mr. Shifty,13-Apr-17,14.99,"100,000-200,000",Team Shifty,tinyBuild,0.0,0.0,,54299,Action,,NS,,,,,,,,,2017.0,http://www.vgchartz.com/game/221464/mr-shifty/?region=All,/games/boxart/full_9671498AmericaFrontccc.png
6046,Dead Realm,23-May-17,14.99,"100,000-200,000",Section Studios,3BLACKDOT,0.0,0.0,,6276,Action-Adventure,,PC,,,0.33,,,,,,2018.0,http://www.vgchartz.com/game/223529/dead-realm/?region=All,/games/boxart/full_5721816AmericaFrontccc.jpg
6047,Kindergarten,15-Jun-17,4.99,"100,000-200,000","Con Man Games, SmashGames",SmashGames,0.0,0.0,,10240,Adventure,,PC,,,0.15,,,,,,2003.0,http://www.vgchartz.com/game/223970/kindergarten/?region=All,/games/boxart/full_6660794AmericaFrontccc.jpg
6048,Space Pirate Trainer,12-Oct-17,14.99,"100,000-200,000",I-Illusions,I-Illusions,0.0,0.0,,9390,Shooter,,PC,,,0.18,,,,,,2016.0,http://www.vgchartz.com/game/223780/space-pirate-trainer/?region=All,/games/boxart/full_70455AmericaFrontccc.jpg
6049,Nine Parchments,5-Dec-17,4.99,"100,000-200,000",Frozenbyte,Frozenbyte,0.0,0.0,,54391,Action,,NS,,,,,,,,,2017.0,http://www.vgchartz.com/game/221474/nine-parchments/?region=All,/games/boxart/full_6448789AmericaFrontccc.png
6050,Batman: Arkham VR,25-Apr-17,19.99,"100,000-200,000",Rocksteady Studios,Warner Bros. Interactive Entertainment,0.0,0.0,,5619,Action,,PS4,,,,0.39,0.32,,,0.07,2016.0,http://www.vgchartz.com/game/124388/batman-arkham-vr/?region=All,/games/boxart/full_3507131AmericaFrontccc.png
6051,Batman: Arkham VR,25-Apr-17,19.99,"100,000-200,000",Rocksteady Studios,Warner Bros. Interactive Entertainment,0.0,0.0,,24030,Action,,PC,,,,,,,,,2017.0,http://www.vgchartz.com/game/165623/batman-arkham-vr/?region=All,/games/boxart/default.jpg
6052,Moccasin,21-Feb-17,0.99,"100,000-200,000",YarGri,YarGri,0.0,0.0,,9601,Platform,,PC,,,0.17,,,,,,2009.0,http://www.vgchartz.com/game/223826/moccasin/?region=All,/games/boxart/full_3756418AmericaFrontccc.jpg
6053,Train Sim World,16-Mar-17,29.99,"100,000-200,000",Dovetail Games,Dovetail Games - TSW,13.0,6.0,,12918,Simulation,,PS4,,,,0.09,0.05,0.03,,0.02,2018.0,http://www.vgchartz.com/game/222090/train-sim-world/?region=All,/games/boxart/full_3913919AmericaFrontccc.jpg
6054,Train Sim World,16-Mar-17,29.99,"100,000-200,000",Dovetail Games,Dovetail Games - TSW,13.0,6.0,,16628,Simulation,,XOne,,,,0.03,0.03,,,0.0,2018.0,http://www.vgchartz.com/game/222089/train-sim-world/?region=All,/games/boxart/full_5004027AmericaFrontccc.jpg
6055,Killing Time,20-Sep-17,1.99,"100,000-200,000",ONEONE1,Paradise Project,0.0,0.0,,35330,Shooter,,3DO,,,,,,,,,1995.0,http://www.vgchartz.com/game/14016/killing-time/?region=All,/games/boxart/2651709ccc.jpg
6056,Killing Time,20-Sep-17,1.99,"100,000-200,000",ONEONE1,Paradise Project,0.0,0.0,,35331,Shooter,M,PC,,,,,,,,,1996.0,http://www.vgchartz.com/game/47826/killing-time/?region=All,/games/boxart/full_killing-time_8AmericaFront.jpg
6057,Yeti Adventure,8-Mar-17,0.99,"100,000-200,000",,,0.0,0.0,,10155,Platform,,PC,,,0.15,,,,,,2005.0,http://www.vgchartz.com/game/223948/yeti-adventure/?region=All,/games/boxart/full_4515967AmericaFrontccc.jpg
6058,Disc Jam,7-Mar-17,14.99,"100,000-200,000",High Horse Entertainment,High Horse Entertainment,0.0,0.0,,53473,Sports,E,NS,,4.9,,,,,,,2018.0,http://www.vgchartz.com/game/221094/disc-jam/?region=All,/games/boxart/full_7000715AmericaFrontccc.png
6059,Disc Jam,7-Mar-17,14.99,"100,000-200,000",High Horse Entertainment,High Horse Entertainment,0.0,0.0,,53474,Sports,E,PS4,,,,,,,,,,http://www.vgchartz.com/game/221095/disc-jam/?region=All,/games/boxart/default.jpg
6060,Disc Jam,7-Mar-17,14.99,"100,000-200,000",High Horse Entertainment,High Horse Entertainment,0.0,0.0,,53475,Sports,,PC,,,,,,,,,,http://www.vgchartz.com/game/221097/disc-jam/?region=All,/games/boxart/default.jpg
6061,The Wild Eight,8-Feb-17,19.99,"100,000-200,000",HypeTrain Digital,HypeTrain Digital,0.0,0.0,,8377,Action-Adventure,,PC,,,0.22,,,,,,1997.0,http://www.vgchartz.com/game/223684/the-wild-eight/?region=All,/games/boxart/full_1268022AmericaFrontccc.jpg
6062,Life Beetle,18-Apr-17,0.99,"100,000-200,000",Grizlikyt,Dagestan Technology,0.0,0.0,,12346,Action,,PC,,,0.1,,,,,,2017.0,http://www.vgchartz.com/game/224156/life-beetle/?region=All,/games/boxart/full_1926281AmericaFrontccc.jpg
6063,Linked,20-Feb-17,2.99,"100,000-200,000",ThinkOfGames,ThinkOfGames,19.0,6.0,,54131,Puzzle,,PC,,,,,,,,,,http://www.vgchartz.com/game/224390/linked/?region=All,/games/boxart/default.jpg
6064,Mouse in Lab,1-Feb-17,0.99,"100,000-200,000",,,0.0,0.0,,54296,Puzzle,,PC,,,,,,,,,,http://www.vgchartz.com/game/224467/mouse-in-lab/?region=All,/games/boxart/default.jpg
6065,Orbt XL,21-Apr-17,0.99,"100,000-200,000",Nickervision Studios,Nickervision Studios,0.0,0.0,,12261,Misc,,PC,,,0.1,,,,,,2017.0,http://www.vgchartz.com/game/224175/orbt-xl/?region=All,/games/boxart/full_980201AmericaFrontccc.jpg
6066,Passpartout: The Starving Artist,6-Jun-17,9.99,"100,000-200,000",Flamebait Games,Flamebait Games,0.0,0.0,,8664,Simulation,,PC,,,0.21,,,,,,2015.0,http://www.vgchartz.com/game/223728/passpartout-the-starving-artist/?region=All,/games/boxart/full_5944079AmericaFrontccc.jpg
6067,Greenwood the Last Ritual,19-Jan-17,2.99,"100,000-200,000",AO2Game,AO2Game,0.0,0.0,,9803,Adventure,,PC,,,0.17,,,,,,1997.0,http://www.vgchartz.com/game/223866/greenwood-the-last-ritual/?region=All,/games/boxart/full_8374138AmericaFrontccc.jpg
6068,Zup! 3,12-Jan-17,0.59,"100,000-200,000",Quiet River,Quiet River,43.0,14.0,,10370,Puzzle,,PC,,,0.15,,,,,,1999.0,http://www.vgchartz.com/game/224100/zup-3/?region=All,/games/boxart/full_8325935AmericaFrontccc.jpg
6069,Life is Feudal: Forest Village,26-May-17,24.99,"100,000-200,000",Mindillusion,Bitbox Ltd.,5.0,5.0,,8890,Simulation,,PC,,,0.2,,,,,,2010.0,http://www.vgchartz.com/game/223744/life-is-feudal-forest-village/?region=All,/games/boxart/full_2451611AmericaFrontccc.jpg
6070,Star Trek: Bridge Crew,30-May-17,39.99,"100,000-200,000",Ubisoft,Ubisoft,0.0,0.0,,46195,Action,,PC,,,,,,,,,2016.0,http://www.vgchartz.com/game/129781/star-trek-bridge-crew/?region=All,/games/boxart/default.jpg
6071,LEGO Marvel Super Heroes 2,14-Nov-17,19.99,"100,000-200,000","TT Games, Feral Interactive (Mac)","Warner Bros. Interactive, Feral Interactive (Mac)",0.0,0.0,,2121,Action,E10,PS4,,,,1.11,0.33,0.6,0.0,0.18,2017.0,http://www.vgchartz.com/game/176549/lego-marvel-super-heroes-2/?region=All,/games/boxart/full_8692814AmericaFrontccc.jpg
6072,LEGO Marvel Super Heroes 2,14-Nov-17,19.99,"100,000-200,000","TT Games, Feral Interactive (Mac)","Warner Bros. Interactive, Feral Interactive (Mac)",0.0,0.0,,3494,Action,E10,NS,,,,0.67,0.31,0.29,0.01,0.06,2017.0,http://www.vgchartz.com/game/176547/lego-marvel-super-heroes-2/?region=All,/games/boxart/full_7408012AmericaFrontccc.jpg
6073,LEGO Marvel Super Heroes 2,14-Nov-17,19.99,"100,000-200,000","TT Games, Feral Interactive (Mac)","Warner Bros. Interactive, Feral Interactive (Mac)",0.0,0.0,,4033,Action,E10,XOne,,,,0.57,0.32,0.2,,0.05,2017.0,http://www.vgchartz.com/game/176550/lego-marvel-super-heroes-2/?region=All,/games/boxart/full_1427234AmericaFrontccc.jpg
6074,LEGO Marvel Super Heroes 2,14-Nov-17,19.99,"100,000-200,000","TT Games, Feral Interactive (Mac)","Warner Bros. Interactive, Feral Interactive (Mac)",0.0,0.0,,36054,Action,E10,PC,,,,,,,,,2017.0,http://www.vgchartz.com/game/176548/lego-marvel-super-heroes-2/?region=All,/games/boxart/full_3017137AmericaFrontccc.jpg
6075,Monster Slayers,23-Mar-17,8.99,"50,000-100,000",Nerdook Productions,Digerati,0.0,0.0,86.0,54260,Role-Playing,,NS,,,,,,,,,,http://www.vgchartz.com/game/224611/monster-slayers/?region=All,/games/boxart/default.jpg
6076,Monster Slayers,23-Mar-17,8.99,"50,000-100,000",Nerdook Productions,Digerati,0.0,0.0,86.0,54261,Role-Playing,,XOne,,,,,,,,,,http://www.vgchartz.com/game/224612/monster-slayers/?region=All,/games/boxart/default.jpg
6077,Monster Slayers,23-Mar-17,8.99,"50,000-100,000",Nerdook Productions,Digerati,0.0,0.0,86.0,54262,Role-Playing,,PS4,,,,,,,,,,http://www.vgchartz.com/game/224613/monster-slayers/?region=All,/games/boxart/default.jpg
6078,Monster Slayers,23-Mar-17,8.99,"50,000-100,000",Nerdook Productions,Digerati,0.0,0.0,86.0,54263,Role-Playing,,PC,,,,,,,,,,http://www.vgchartz.com/game/224614/monster-slayers/?region=All,/games/boxart/default.jpg
6079,Subsurface Circular,17-Aug-17,5.99,"50,000-100,000",Bithell Games,Bithell Games,0.0,0.0,83.0,55108,Puzzle,E10,NS,,,,,,,,,2018.0,http://www.vgchartz.com/game/221117/subsurface-circular/?region=All,/games/boxart/full_618245AmericaFrontccc.png
6080,She Remembered Caterpillars,17-Jan-17,11.99,"50,000-100,000",jumpsuit entertainment UG (haftungsbeschränkt),"Ysbryd Games, WhisperGames",0.0,0.0,82.0,54902,Puzzle,E,NS,,,,,,,,,2019.0,http://www.vgchartz.com/game/220851/she-remembered-caterpillars/?region=All,/games/boxart/full_9780365AmericaFrontccc.png
6081,Flinthook,18-Apr-17,14.99,"50,000-100,000",Tribute Games Inc.,Tribute Games Inc.,204.0,68.0,80.0,53682,Platform,,NS,,,,,,,,,2018.0,http://www.vgchartz.com/game/221218/flinthook/?region=All,/games/boxart/full_9359355AmericaFrontccc.png
6082,Nidhogg 2,15-Aug-17,14.99,"50,000-100,000",Messhof,Messhof,0.0,0.0,80.0,54379,Action,,XOne,,8.0,,,,,,,2018.0,http://www.vgchartz.com/game/222728/nidhogg-2/?region=All,/games/boxart/full_2674014AmericaFrontccc.jpeg
6083,Nidhogg 2,15-Aug-17,14.99,"50,000-100,000",Messhof,Messhof,0.0,0.0,80.0,54380,Action,,PS4,,,,,,,,,2017.0,http://www.vgchartz.com/game/222731/nidhogg-2/?region=All,/games/boxart/full_6190820AmericaFrontccc.jpg
6084,Nidhogg 2,15-Aug-17,14.99,"50,000-100,000",Messhof,Messhof,0.0,0.0,80.0,54381,Action,,PC,,,,,,,,,2017.0,http://www.vgchartz.com/game/222732/nidhogg-2/?region=All,/games/boxart/full_3725468AmericaFrontccc.jpg
6085,Cosmic Star Heroine,11-Apr-17,14.99,"50,000-100,000",Zeboyd Games,Zeboyd Games,0.0,0.0,77.0,53302,Role-Playing,T,PC,7.5,,,,,,,,2017.0,http://www.vgchartz.com/game/220900/cosmic-star-heroine/?region=All,/games/boxart/full_8525860AmericaFrontccc.png
6086,The Darkside Detective,27-Jul-17,12.99,"50,000-100,000",Spooky Doorway,"Spooky Doorway, Maple Whispering Limited",0.0,0.0,75.0,55261,Adventure,E,NS,,,,,,,,,,http://www.vgchartz.com/game/221022/the-darkside-detective/?region=All,/games/boxart/full_168388AmericaFrontccc.png
6087,Oriental Empires,14-Sep-17,29.99,"50,000-100,000",Shining Pixel Studios,Iceberg Interactive,0.0,0.0,74.0,54477,Strategy,,PC,,,,,,,,,,http://www.vgchartz.com/game/220653/oriental-empires/?region=All,/games/boxart/default.jpg
6088,Atelier Sophie: The Alchemist of the Mysterious Book,7-Feb-17,29.99,"50,000-100,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0.0,0.0,73.0,10322,Role-Playing,T,PS4,,,,0.15,0.04,0.03,0.07,0.01,2016.0,http://www.vgchartz.com/game/86222/atelier-sophie-the-alchemist-of-the-mysterious-book/?region=All,/games/boxart/full_527634AmericaFrontccc.jpg
6089,Atelier Sophie: The Alchemist of the Mysterious Book,7-Feb-17,29.99,"50,000-100,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0.0,0.0,73.0,14048,Role-Playing,T,PSV,,,,0.07,,,0.07,,2016.0,http://www.vgchartz.com/game/86221/atelier-sophie-the-alchemist-of-the-mysterious-book/?region=All,/games/boxart/full_4990333JapanFrontccc.jpg
6090,Atelier Sophie: The Alchemist of the Mysterious Book,7-Feb-17,29.99,"50,000-100,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0.0,0.0,73.0,15910,Role-Playing,,PS3,,,,0.04,,,0.04,,2015.0,http://www.vgchartz.com/game/86220/atelier-sophie-the-alchemist-of-the-mysterious-book/?region=All,/games/boxart/full_6855718JapanFrontccc.jpg
6091,Atelier Sophie: The Alchemist of the Mysterious Book,7-Feb-17,29.99,"50,000-100,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0.0,0.0,73.0,53025,Role-Playing,T,PC,,,,,,,,,2017.0,http://www.vgchartz.com/game/220285/atelier-sophie-the-alchemist-of-the-mysterious-book/?region=All,/games/boxart/full_6465697AmericaFrontccc.jpg
6092,Call to Power II,18-Apr-17,5.99,"50,000-100,000",Activision,Activision,0.0,0.0,72.0,25748,Strategy,,PC,,,,,,,,,2000.0,http://www.vgchartz.com/game/14733/call-to-power-ii/?region=All,/games/boxart/5918651ccc.jpg
6093,Anarchy Online,22-Feb-17,,"50,000-100,000",Funcom,Funcom,0.0,0.0,72.0,22602,Role-Playing,,PC,,,,,,,,,2001.0,http://www.vgchartz.com/game/27930/anarchy-online/?region=All,/games/boxart/full_3193385AmericaFrontccc.jpg
6094,A Normal Lost Phone,26-Jan-17,2.99,"50,000-100,000",Accidental Queens,Dear Villagers,0.0,0.0,71.0,52631,Puzzle,,NS,,,,,,,,,2018.0,http://www.vgchartz.com/game/221200/a-normal-lost-phone/?region=All,/games/boxart/full_1099660AmericaFrontccc.png
6095,Marvel vs. Capcom: Infinite,19-Sep-17,39.99,"50,000-100,000",Capcom,Capcom,0.0,0.0,69.0,3374,Fighting,T,PS4,,,,0.7,0.36,0.19,0.04,0.11,2017.0,http://www.vgchartz.com/game/157495/marvel-vs-capcom-infinite/?region=All,/games/boxart/full_9065149AmericaFrontccc.jpg
6096,Marvel vs. Capcom: Infinite,19-Sep-17,39.99,"50,000-100,000",Capcom,Capcom,0.0,0.0,69.0,6128,Fighting,T,XOne,,,,0.34,0.26,0.05,,0.03,2017.0,http://www.vgchartz.com/game/157496/marvel-vs-capcom-infinite/?region=All,/games/boxart/full_2387855AmericaFrontccc.png
6097,Marvel vs. Capcom: Infinite,19-Sep-17,39.99,"50,000-100,000",Capcom,Capcom,0.0,0.0,69.0,20927,Fighting,T,PC,,,,0.0,,0.0,,0.0,2017.0,http://www.vgchartz.com/game/157494/marvel-vs-capcom-infinite/?region=All,/games/boxart/full_8079453PALFrontccc.jpg
6098,Blitzkrieg 3,2-Jun-17,9.99,"50,000-100,000",Nival,Nival,0.0,0.0,68.0,53135,Strategy,,PC,,,,,,,,,,http://www.vgchartz.com/game/224446/blitzkrieg-3/?region=All,/games/boxart/default.jpg
6099,Aven Colony,25-Jul-17,7.49,"50,000-100,000",Mothership Entertainment LLC,Team17 Digital Ltd,0.0,0.0,65.0,14225,Strategy,E10,XOne,,,,0.06,0.06,,,0.01,2017.0,http://www.vgchartz.com/game/173110/aven-colony/?region=All,/games/boxart/full_3455500AmericaFrontccc.jpg
6100,Aven Colony,25-Jul-17,7.49,"50,000-100,000",Mothership Entertainment LLC,Team17 Digital Ltd,0.0,0.0,65.0,14749,Strategy,E10,PS4,,,,0.06,0.04,0.01,,0.01,2017.0,http://www.vgchartz.com/game/173111/aven-colony/?region=All,/games/boxart/full_6677906AmericaFrontccc.jpg
6101,Serial Cleaner,14-Jul-17,14.99,"50,000-100,000",iFun4All S.A.,Curve Digital,0.0,0.0,64.0,54867,Puzzle,,NS,,,,,,,,,2017.0,http://www.vgchartz.com/game/221195/serial-cleaner/?region=All,/games/boxart/full_8536724AmericaFrontccc.png
6102,WWE 2K17,6-Feb-17,49.99,"50,000-100,000","Visual Concepts, Yuke's Co., LTD",2K,0.0,0.0,61.0,1902,Sports,T,PS4,,,,1.22,0.32,0.7,,0.19,2016.0,http://www.vgchartz.com/game/115626/wwe-2k17/?region=All,/games/boxart/full_3823693AmericaFrontccc.jpg
6103,WWE 2K17,6-Feb-17,49.99,"50,000-100,000","Visual Concepts, Yuke's Co., LTD",2K,0.0,0.0,61.0,4063,Sports,T,XOne,,,,0.57,0.26,0.26,,0.05,2016.0,http://www.vgchartz.com/game/115627/wwe-2k17/?region=All,/games/boxart/full_5884930AmericaFrontccc.jpg
6104,WWE 2K17,6-Feb-17,49.99,"50,000-100,000","Visual Concepts, Yuke's Co., LTD",2K,0.0,0.0,61.0,5858,Sports,T,PS3,,,,0.37,0.11,0.19,,0.06,2016.0,http://www.vgchartz.com/game/115629/wwe-2k17/?region=All,/games/boxart/full_661766AmericaFrontccc.jpg
6105,WWE 2K17,6-Feb-17,49.99,"50,000-100,000","Visual Concepts, Yuke's Co., LTD",2K,0.0,0.0,61.0,6755,Sports,T,X360,,,,0.3,0.14,0.13,,0.03,2016.0,http://www.vgchartz.com/game/115628/wwe-2k17/?region=All,/games/boxart/full_4305497AmericaFrontccc.jpg
6106,9Dragons,14-Feb-17,,"50,000-100,000",JoongWon Games,RedFox Games,0.0,0.0,,21585,Role-Playing,,PC,,,,,,,,,2007.0,http://www.vgchartz.com/game/41322/9dragons/?region=All,/games/boxart/full_1995843AmericaFrontccc.png
6107,Home Sweet Home,26-Sep-17,16.99,"50,000-100,000","YGGDRAZIL GROUP CO.,LTD","YGGDRAZIL GROUP CO.,LTD",0.0,0.0,,33674,Simulation,E,PC,,,,,,,,,2008.0,http://www.vgchartz.com/game/25081/home-sweet-home/?region=All,/games/boxart/2016554ccc.jpg
6108,Home Sweet Home,26-Sep-17,16.99,"50,000-100,000","YGGDRAZIL GROUP CO.,LTD","YGGDRAZIL GROUP CO.,LTD",0.0,0.0,,33675,Simulation,E,WW,,,,,,,,,2008.0,http://www.vgchartz.com/game/26050/home-sweet-home/?region=All,/games/boxart/full_9598377AmericaFrontccc.jpg
6109,Saku Saku: Love Blooms with the Cherry Blossoms,2-Oct-17,19.99,"50,000-100,000",PALETTE,Sekai Project,0.0,0.0,,54806,Visual Novel,,PC,,,,,,,,,2017.0,http://www.vgchartz.com/game/224041/saku-saku-love-blooms-with-the-cherry-blossoms/?region=All,/games/boxart/full_4281967AmericaFrontccc.jpg
6110,Saku Saku: Love Blooms with the Cherry Blossoms,2-Oct-17,19.99,"50,000-100,000",PALETTE,Sekai Project,0.0,0.0,,54807,Visual Novel,,PS4,,,,,,,,,2019.0,http://www.vgchartz.com/game/224042/saku-saku-love-blooms-with-the-cherry-blossoms/?region=All,/games/boxart/full_5561178JapanFrontccc.jpg
6111,The Land of Dasthir,9-Jan-17,0.99,"50,000-100,000",RPG Video,Back To Basics Gaming,0.0,0.0,,7803,Role-Playing,,PC,,,0.24,,,,,,2017.0,http://www.vgchartz.com/game/223497/the-land-of-dasthir/?region=All,/games/boxart/full_9472112AmericaFrontccc.jpg
6112,Use Your Words,4-Apr-17,14.99,"50,000-100,000","Smiling Buddha Games, LLC",Screenwave Media,0.0,0.0,,55579,Party,,NS,,,,,,,,,2017.0,http://www.vgchartz.com/game/221620/use-your-words/?region=All,/games/boxart/full_7331778AmericaFrontccc.png
6113,Putrefaction 2: Void Walker,29-May-17,4.99,"50,000-100,000",Kazakov Oleg,Kazakov Oleg,0.0,0.0,,54654,Shooter,,PC,,,,,,,,,2017.0,http://www.vgchartz.com/game/224194/putrefaction-2-void-walker/?region=All,/games/boxart/full_8029772AmericaFrontccc.jpg
6114,Crab Dub,19-Jan-17,2.99,"50,000-100,000",Anatoliy Loginovskikh,Sometimes You,0.0,0.0,,8947,Action,,PC,,,0.19,,,,,,2018.0,http://www.vgchartz.com/game/223747/crab-dub/?region=All,/games/boxart/full_1637920AmericaFrontccc.jpg
6115,Brother Wings,10-Jan-17,0.99,"50,000-100,000",Brogames,Brogames,0.0,0.0,,11642,Shooter,,PC,,,0.12,,,,,,2017.0,http://www.vgchartz.com/game/224325/brother-wings/?region=All,/games/boxart/full_4977496AmericaFrontccc.jpg
6116,Danganronpa Another Episode: Ultra Despair Girls,27-Jun-17,29.99,"50,000-100,000","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",0.0,0.0,,8375,Shooter,M,PSV,,,,0.22,0.06,0.01,0.12,0.02,2015.0,http://www.vgchartz.com/game/83237/danganronpa-another-episode-ultra-despair-girls/?region=All,/games/boxart/full_4215978AmericaFrontccc.jpg
6117,Danganronpa Another Episode: Ultra Despair Girls,27-Jun-17,29.99,"50,000-100,000","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",0.0,0.0,,15999,Shooter,M,PS4,,,,0.04,0.03,,0.01,0.01,2017.0,http://www.vgchartz.com/game/158402/danganronpa-another-episode-ultra-despair-girls/?region=All,/games/boxart/full_4419093AmericaFrontccc.png
